Kec. Piyungan,040112  ,040100  
Kec. Pleret,040111  ,040100  
Kec. Pundong,040104  ,040100  
Kec. Sanden,040102  ,040100  
Kec. Sedayu,040117  ,040100  
Kec. Sewon,040114  ,040100  
Kec. Srandakan,040101  ,040100  
Kec. Bambang Lipuro,040105  ,040100  
Kec. Banguntapan,040113  ,040100  
Kec. Bantul,040107  ,040100  
Kec. Baitussalam,060118  ,060100  
Kec. Blang Bintang,060123  ,060100  
Kec. Darul Imarah,060111  ,060100  
Kec. Darul Kamal,060122  ,060100  
Kec. Darussalam,060106  ,060100  
Kec. Indrapuri,060103  ,060100  
Kec. Ingin Jaya,060109  ,060100  
Kec. Kota Jantho,060117  ,060100  
Kec. Krung Barona Jaya,060119  ,060100  
Kec. Kuta Baro,060107  ,060100  
Kec. Kuta Cot Glie,060121  ,060100  
Kec. Kuta Malaka,060115  ,060100  
Kec. Lembah Seulawah,060116  ,060100  
Kec. Leupung,060114  ,060100  
Kec. Lhoknga,060102  ,060100  
Kec. Lhoong,060101  ,060100  
Kec. Mesjid Raya,060105  ,060100  
Kec. Montasik,060108  ,060100  
Kec. Peukan Bada,060112  ,060100  
Kec. Pulo Aceh,060113  ,060100  
Kec. Seulimeum,060104  ,060100  
Kec. Simpang Tiga,060120  ,060100  
Kec. Suka Makmur,060110  ,060100  
Kec. Padang Panjang Barat,086201  ,086200  
Kec. Padang Panjang Timur,086202  ,086200  
Kec. Bangli,220702  ,220700  
Kec. Susut,220701  ,220700  
Kec. Tembuku,220703  ,220700  
Kec. Kintamani,220704  ,220700  
Kec. Banggae,330509  ,330500  
Kec. Banggae Timur,330512  ,330500  
Kec. Malunda,330511  ,330500  
Kec. Pamboang,330502  ,330500  
Kec. Sendana,330510  ,330500  
Kec. Tammerodo Sendana,330506  ,330500  
Kec. Tubo Sendana,330507  ,330500  
Kec. Ulumanda,330505  ,330500  
Kec. Kepulauan Moora,250918  ,250900  
Kec. Makimi,250912  ,250900  
Kec. Menou,250924  ,250900  
Kec. Teluk Umar,250911  ,250900  
Kec. Uwapa,250905  ,250900  
Kec. Wanggar,250907  ,250900  
Kec. Wapoga,250923  ,250900  
Kec. Yaro ,250999  ,250900  
Kec. Yaur,250906  ,250900  
Kec. Napan,250909  ,250900  
Kec. Siriwo,250910  ,250900  
Kec. Nabire,250908  ,250900  
Kec. Teluk Kimi,250916  ,250900  
Kec. Nabire Barat,250922  ,250900  
Kec. Dipa,250990  ,250900  
Davao City,350601  ,350600  
Kec. Malinau Selatan Hilir,340113  ,340100  
Kec. Malinau Selatan Hulu,340114  ,340100  
Kec. Malinau Utara,340109  ,340100  
Kec. Mentarang,340105  ,340100  
Kec. Mentarang Hulu,340112  ,340100  
Kec. Pujungan,340103  ,340100  
Kec. Sungai Boh,340106  ,340100  
Kec. Sungai Tubu,340115  ,340100  
Kec. Bahau Hulu,340111  ,340100  
Kec. Kayan Hilir,340102  ,340100  
Kec. Kayan Selatan,340110  ,340100  
Kec. Malinau Kota,340104  ,340100  
Kec. Malinau Barat,340108  ,340100  
Kec. Kayan Hulu,340101  ,340100  
Kec. Malinau Selatan,340107  ,340100  
Kec. Batu Putih,121209  ,121200  
Kec. Gunung Agung,121208  ,121200  
Kec. Gunung Terang,121207  ,121200  
Kec. Lambu Kibang,121204  ,121200  
Kec. Pagar Dewa,121205  ,121200  
Kec. Tulang Bawang Tengah,121203  ,121200  
Kec. Tulang Bawang Udik,121201  ,121200  
Kec. Tumijajar,121202  ,121200  
Kec. Way Kenanga,121206  ,121200  
Kec. Belimbing,131109  ,131100  
Kec. Belimbing Hulu,131111  ,131100  
Kec. Ella Hilir,131104  ,131100  
Kec. Menukung,131105  ,131100  
Kec. Nanga Pinoh,131108  ,131100  
Kec. Pinoh Selatan,131112  ,131100  
Kec. Pinoh Utara,131113  ,131100  
Kec. Sayan,131103  ,131100  
Kec. Sokan,131101  ,131100  
Kec. Tanah Pinoh,131102  ,131100  
Kec. Tanah Pinoh Barat,131110  ,131100  
Kec. Anjongan,130217  ,130200  
Kec. Mempawah Hilir,130210  ,130200  
Kec. Mempawah Timur,130219  ,130200  
Kec. Sadaniang,130218  ,130200  
Kec. Segedong,130216  ,130200  
Kec. Sungai Kunyit,130211  ,130200  
Kec. Sungai Pinyuh,130209  ,130200  
Kec. Toho,130212  ,130200  
Kec. Siantan,130208  ,130200  
Kec. Anggana,160212  ,160200  
Kec. Kembang Janggut,160217  ,160200  
Kec. Kenohan,160216  ,160200  
Kec. Kota Bangun,160208  ,160200  
Kec. Loa Janan,160204  ,160200  
Kec. Loa Kulu,160205  ,160200  
Kec. Marang Kayu,160214  ,160200  
Kec. Muara Muntai,160206  ,160200  
Kec. Muara Wis,160207  ,160200  
Kec. Samboja,160201  ,160200  
Kec. Sanga-Sanga,160203  ,160200  
Kec. Sebulu,160210  ,160200  
Kec. Muara Jawa,160202  ,160200  
Kec. Tenggarong,160209  ,160200  
Kec. Tenggarong Seberang,160211  ,160200  
Kec. Muara Badak,160213  ,160200  
Kec. Muara Kaman,160215  ,160200  
Kec. Tabang,160218  ,160200  
Kec. Bolaang Uki,171201  ,171200  
Kec. Helumo,171206  ,171200  
Kec. Pinolosian,171203  ,171200  
Kec. Pinolosian Tengah,171205  ,171200  
Kec. Pinolosian Timur,171204  ,171200  
Kec. Posigadan,171202  ,171200  
Kec. Tomini,171207  ,171200  
Kec. Mesuji,121101  ,121100  
Kec. Mesuji Timur,121104  ,121100  
Kec. Panca Jaya,121107  ,121100  
Kec. Rawajitu Utara,121103  ,121100  
Kec. Simpang Pematang,121105  ,121100  
Kec. Way Serdang,121106  ,121100  
Kec. Tanjung Raya,121102  ,121100  
Kec. Air Garam,251835  ,251800  
Kec. Anawi,251838  ,251800  
Kec. Bewani,251816  ,251800  
Kec. Bogonuk,251845  ,251800  
Kec. Bokondini,251803  ,251800  
Kec. Bokoneri,251815  ,251800  
Kec. Dow,251826  ,251800  
Kec. Geya,251807  ,251800  
Kec. Gilungbandu,251831  ,251800  
Kec. Goyage,251805  ,251800  
Kec. Gudage,251810  ,251800  
Kec. Kamboneri,251890  ,251800  
Kec. Kanggime,251801  ,251800  
Kec. Karubaga,251802  ,251800  
Kec. Kembu,251804  ,251800  
Kec. Konda,251812  ,251800  
Kec. Kuari,251814  ,251800  
Kec. Kubu,251806  ,251800  
Kec. Nelawi,251813  ,251800  
Kec. Numba,251808  ,251800  
Kec. Nunggawi,251820  ,251800  
Kec. Panaga,251824  ,251800  
Kec. Poganeri,251825  ,251800  
Kec. Telenggeme,251837  ,251800  
Kec. Timori,251811  ,251800  
Kec. Umagi,251830  ,251800  
Kec. Wari/Taiyeve,251827  ,251800  
Kec. Wenam,251839  ,251800  
Kec. Wina,251823  ,251800  
Kec. Woniki,251821  ,251800  
Kec. Wugi,251840  ,251800  
Kec. Wunin,251822  ,251800  
Kec. Yuneri,251832  ,251800  
Kec. Nabunage,251818  ,251800  
Kec. Egiam,251834  ,251800  
Kec. Loa Janan Ilir,166010  ,166000  
Kec. Palaran,166001  ,166000  
Kec. Samarinda Ilir,166002  ,166000  
Kec. Samarinda Kota,166009  ,166000  
Kec. Samarinda Seberang,166003  ,166000  
Kec. Samarinda Ulu,166005  ,166000  
Kec. Sambutan,166007  ,166000  
Kec. Sungai Kunjang,166004  ,166000  
Kec. Samarinda Utara,166006  ,166000  
Kec. Sungai Pinang,166008  ,166000  
Kec. Gunung Guruh,020631  ,020600  
Kec. Sukalarang,020642  ,020600  
Kec. Cikakak,020632  ,020600  
Kec. Lengkong,020610  ,020600  
Kec. Parungkuda,020626  ,020600  
Kec. Nyalindung,020615  ,020600  
Kec. Ciambar,020647  ,020600  
Kec. Cisaat,020620  ,020600  
Kec. Cikidang,020628  ,020600  
Kec. Cibitung,020638  ,020600  
Kec. Purabaya,020640  ,020600  
Kec. Sukaraja,020617  ,020600  
Kec. Jampang Kulon,020604  ,020600  
Kec. Jampang Tengah,020613  ,020600  
Kec. Tegalbuleud,020606  ,020600  
Kec. Ciemas,020601  ,020600  
Kec. Waluran,020645  ,020600  
Kec. Cireunghas,020641  ,020600  
Kec. Cisolok,020629  ,020600  
Kec. Cicantayan,020634  ,020600  
Kec. Cimanggu,020646  ,020600  
Kec. Bojong Genteng,020644  ,020600  
Kec. Kalapa Nunggal,020627  ,020600  
Kec. Pabuaran,020609  ,020600  
Kec. Sukabumi,020618  ,020600  
Kec. Cicurug,020623  ,020600  
Kec. Gegerbitung,020616  ,020600  
Kec. Warung Kiara,020612  ,020600  
Kec. Cidadap,020637  ,020600  
Kec. Kalibunder,020605  ,020600  
Kec. Cidolog,020607  ,020600  
Kec. Ciracap,020602  ,020600  
Kec. Curugkembar,020639  ,020600  
Kec. Cidahu,020624  ,020600  
Kec. Kebon Pedes,020636  ,020600  
Kec. Nagrak,020622  ,020600  
Kec. Cibadak,020621  ,020600  
Kec. Pelabuhan Ratu,020611  ,020600  
Kec. Surade,020603  ,020600  
Kec. Simpenan,020635  ,020600  
Kec. Sagaranten,020608  ,020600  
Kec. Bantar Gadung,020633  ,020600  
Kec. Kabandungan,020630  ,020600  
Kec. Kadudampit,020619  ,020600  
Kec. Parakansalak,020625  ,020600  
Kec. Cikembar,020614  ,020600  
Kec. Caringin,020643  ,020600  
Kec. Singkawang Barat,136104  ,136100  
Kec. Singkawang Tengah,136105  ,136100  
Kec. Singkawang Timur,136102  ,136100  
Kec. Singkawang Utara,136103  ,136100  
Kec. Singkawang Selatan,136101  ,136100  
Kec. Laweyan,036101  ,036100  
Kec. Serengan,036102  ,036100  
Kec. Jebres,036104  ,036100  
Kec. Banjarsari,036105  ,036100  
Kec. Pasarkliwon,036103  ,036100  
Kec. Danau Seluluk,140708  ,140700  
Kec. Seruyan Hilir Timur,140706  ,140700  
Kec. Seruyan Raya,140707  ,140700  
Kec. Seruyan Tengah,140704  ,140700  
Kec. Suling Tambun,140710  ,140700  
Kec. Seruyan Hulu,140705  ,140700  
Kec. Seruyan Hilir,140701  ,140700  
Kec. Danau Sembuluh,140702  ,140700  
Kec. Hanau,140703  ,140700  
Kec. Batu Ampar,140709  ,140700  
Kec. Kalipare,051802  ,051800  
Kec. Singosari,051828  ,051800  
Kec. Bululawang,051815  ,051800  
Kec. Kasembon,051833  ,051800  
Kec. Dau,051830  ,051800  
Kec. Tirto Yudo,051808  ,051800  
Kec. Bantur,051804  ,051800  
Kec. Sumber Manjing Wetan,051806  ,051800  
Kec. Kromengan,051818  ,051800  
Kec. Wonosari,051819  ,051800  
Kec. Ampelgading,051809  ,051800  
Kec. Ngantang,051832  ,051800  
Kec. Sumberpucung,051817  ,051800  
Kec. Poncokusumo,051810  ,051800  
Kec. Jabung,051826  ,051800  
Kec. Pagelaran,051813  ,051800  
Kec. Ngajum,051820  ,051800  
Kec. Pakisaji,051822  ,051800  
Kec. Tajinan,051823  ,051800  
Kec. Wagir,051821  ,051800  
Kec. Kepanjen,051816  ,051800  
Kec. Lawang,051827  ,051800  
Kec. Turen,051812  ,051800  
Kec. Dampit,051807  ,051800  
Kec. Donomulyo,051801  ,051800  
Kec. Gondanglegi,051814  ,051800  
Kec. Pakis,051825  ,051800  
Kec. Wajak,051811  ,051800  
Kec. Gedangan,051805  ,051800  
Kec. Tumpang,051824  ,051800  
Kec. Pujon,051831  ,051800  
Kec. Pagak,051803  ,051800  
Kec. Karangploso,051829  ,051800  
Kec. Kormomolin,210417  ,210400  
Kec. Molu Maru,210418  ,210400  
Kec. Nirun Mas,210416  ,210400  
Kec. Wer Maktian,210412  ,210400  
Kec. Tanimbar Selatan,210404  ,210400  
Kec. Tanimbar Utara,210405  ,210400  
Kec. Selaru,210413  ,210400  
Kec. Wer Tamrian,210411  ,210400  
Kec. Yaru,210414  ,210400  
Kec. Wuar Labobar,210415  ,210400  
Kec. Aifat,321001  ,321000  
Kec. Aifat Selatan,321004  ,321000  
Kec. Aifat Timur,321003  ,321000  
Kec. Aifat Timur Selatan,321013  ,321000  
Kec. Aifat Timur Tengah,321091  ,321000  
Kec. Aifat Utara,321002  ,321000  
Kec. Aitinyo,321006  ,321000  
Kec. Aitinyo Barat,321005  ,321000  
Kec. Aitinyo Raya,321015  ,321000  
Kec. Aitinyo Tengah,321012  ,321000  
Kec. Aitinyo Utara,321007  ,321000  
Kec. Ayamaru,321008  ,321000  
Kec. Ayamaru Barat,321014  ,321000  
Kec. Ayamaru Jaya,321099  ,321000  
Kec. Ayamaru Selatan,321017  ,321000  
Kec. Ayamaru Timur,321010  ,321000  
Kec. Ayamaru Timur Selatan,321090  ,321000  
Kec. Ayamaru Utara,321009  ,321000  
Kec. Ayamaru Utara Timur,321018  ,321000  
Kec. Mare,321011  ,321000  
Kec. Katingan Hulu,140609  ,140600  
Kec. Katingan Kuala,140601  ,140600  
Kec. Katingan Tengah,140608  ,140600  
Kec. Mendawai,140602  ,140600  
Kec. Petak Malai,140612  ,140600  
Kec. Pulau Malan,140607  ,140600  
Kec. Sanaman Mantikei,140611  ,140600  
Kec. Tasik Payawan,140604  ,140600  
Kec. Tewang Sangalang Garing,140606  ,140600  
Kec. Bukit Raya,140613  ,140600  
Kec. Kamipang,140603  ,140600  
Kec. Marikit,140610  ,140600  
Kec. Katingan Hilir,140605  ,140600  
Kec. Alok,240808  ,240800  
Kec. Alok Barat,240813  ,240800  
Kec. Alok Timur,240814  ,240800  
Kec. Bola,240803  ,240800  
Kec. Doreng,240820  ,240800  
Kec. Hewokloang,240818  ,240800  
Kec. Kangae,240819  ,240800  
Kec. Kewapante,240805  ,240800  
Kec. Koting,240816  ,240800  
Kec. Lela,240802  ,240800  
Kec. Magependa,240815  ,240800  
Kec. Mapitara,240821  ,240800  
Kec. Mego,240809  ,240800  
Kec. Nelle,240806  ,240800  
Kec. Nita,240807  ,240800  
Kec. Paga,240801  ,240800  
Kec. Palue,240811  ,240800  
Kec. Waiblama,240812  ,240800  
Kec. Waigete,240810  ,240800  
Kec. Talibura,240804  ,240800  
Kec. Tana Wawo,240817  ,240800  
Jeddah,350802  ,350800  
Mekkah,350803  ,350800  
Riyadh,350801  ,350800  
Kec. Gunung Tuleh,081304  ,081300  
Kec. Kinali,081306  ,081300  
Kec. Koto Balingka,081308  ,081300  
Kec. Lembah Melintang,081303  ,081300  
Kec. Luhak Nan Duo,081309  ,081300  
Kec. Pasaman,081305  ,081300  
Kec. Ranah Batahan,081302  ,081300  
Kec. Sasak Ranah Pesisir,081310  ,081300  
Kec. Sungai Aur,081311  ,081300  
Kec. Sungai Beremas,081301  ,081300  
Kec. Talamau,081307  ,081300  
Kec. Cepogo,030903  ,030900  
Kec. Gladagsari,030920  ,030900  
Kec. Juwangi,030919  ,030900  
Kec. Karanggede,030914  ,030900  
Kec. Kemusu,030917  ,030900  
Kec. Klego,030915  ,030900  
Kec. Mojosongo,030906  ,030900  
Kec. Musuk,030904  ,030900  
Kec. Ngemplak,030911  ,030900  
Kec. Ampel,030902  ,030900  
Kec. Andong,030916  ,030900  
Kec. Banyudono,030909  ,030900  
Kec. Sambi,030910  ,030900  
Kec. Sawit,030908  ,030900  
Kec. Selo,030901  ,030900  
Kec. Tamansari,030921  ,030900  
Kec. Teras,030907  ,030900  
Kec. Wonosamodro,030922  ,030900  
Kec. Wonosegoro,030918  ,030900  
Kec. Boyolali,030905  ,030900  
Kec. Nogosari,030912  ,030900  
Kec. Simo,030913  ,030900  
Kec. Bangun Purba,090910  ,090900  
Kec. Bonai Darussalam,090913  ,090900  
Kec. Kabun,090912  ,090900  
Kec. Kepenuhan,090905  ,090900  
Kec. Kepenuhan Hulu,090917  ,090900  
Kec. Rambah Hilir,090908  ,090900  
Kec. Rambah Samo,090907  ,090900  
Kec. Rokan IV Koto,090902  ,090900  
Kec. Pagaran Tapah Darussalam,090914  ,090900  
Kec. Pendalian IV Koto,090916  ,090900  
Kec. Ujung Batu,090901  ,090900  
Kec. Tambusai Utara,090909  ,090900  
Kec. Rambah,090903  ,090900  
Kec. Kunto Darussalam,090906  ,090900  
Kec. Tandun,090911  ,090900  
Kec. Tambusai,090904  ,090900  
Kec. Bandar Sribhawono,120717  ,120700  
Kec. Batanghari,120702  ,120700  
Kec. Batanghari Nuban,120724  ,120700  
Kec. Braja Selebah,120716  ,120700  
Kec. Bumi Agung,120713  ,120700  
Kec. Gunung Pelindung,120720  ,120700  
Kec. Jabung,120706  ,120700  
Kec. Labuhan Maringgai,120707  ,120700  
Kec. Labuhan Ratu,120723  ,120700  
Kec. Marga Sekampung,120726  ,120700  
Kec. Margatiga,120704  ,120700  
Kec. Mataram Baru,120718  ,120700  
Kec. Melinting,120719  ,120700  
Kec. Metro Kibang,120701  ,120700  
Kec. Pasir Sakti,120722  ,120700  
Kec. Pekalongan,120710  ,120700  
Kec. Purbolinggo,120712  ,120700  
Kec. Raman Utara,120711  ,120700  
Kec. Sekampung Udik,120705  ,120700  
Kec. Sukadana,120709  ,120700  
Kec. Waway Karya,120721  ,120700  
Kec. Way Bungur,120725  ,120700  
Kec. Way Jepara,120708  ,120700  
Kec. Sekampung,120703  ,120700  
Kec. Biandoga,253604  ,253600  
Kec. Sugapa,253601  ,253600  
Kec. Wandai,253605  ,253600  
Kec. Homeyo,253603  ,253600  
Kec. Hitadipa,253602  ,253600  
Kec. Agisiga,253606  ,253600  
Kec. Ugimba,253697  ,253600  
Kec. Air Dikit,260412  ,260400  
Kec. Air Manjunto,260414  ,260400  
Kec. Air Rami,260406  ,260400  
Kec. Ipuh,260491  ,260400  
Kec. Kota Mukomuko,260403  ,260400  
Kec. Lubuk Pinang,260405  ,260400  
Kec. Malin Deman,260407  ,260400  
Kec. Penarik,260410  ,260400  
Kec. Pondok Suguh,260404  ,260400  
Kec. Selagan Raya,260411  ,260400  
Kec. Sungai Rumbai,260408  ,260400  
Kec. Teramang Jaya,260409  ,260400  
Kec. Teras Terunjam,260402  ,260400  
Kec. V Koto,260415  ,260400  
Kec. XIV Koto,260413  ,260400  
Kec. Binjai Barat,076105  ,076100  
Kec. Binjai Kota,076102  ,076100  
Kec. Binjai Selatan,076101  ,076100  
Kec. Binjai Utara,076104  ,076100  
Kec. Binjai Timur,076103  ,076100  
Kec. Dempo Selatan,116304  ,116300  
Kec. Dempo Tengah,116305  ,116300  
Kec. Pagar Alam Selatan,116302  ,116300  
Kec. Pagar Alam Utara,116301  ,116300  
Kec. Dempo Utara,116303  ,116300  
Kec. Bintan Utara,310101  ,310100  
Kec. Gunung Kijang,310102  ,310100  
Kec. Mantang,310107  ,310100  
Kec. Seri Kuala Lobam,310109  ,310100  
Kec. Tambelan,310103  ,310100  
Kec. Teluk Bintan,310104  ,310100  
Kec. Teluk Sebong,310105  ,310100  
Kec. Bintan Pesisir,310108  ,310100  
Kec. Bintan Timur,310110  ,310100  
Kec. Toapaya,310106  ,310100  
Kec. Kaureh,250108  ,250100  
Kec. Kemtuk,250114  ,250100  
Kec. Kemtuk Gresi,250115  ,250100  
Kec. Namblong,250127  ,250100  
Kec. Nimbokrang,250117  ,250100  
Kec. Nimboran,250116  ,250100  
Kec. Ravenirara,250131  ,250100  
Kec. Airu,250125  ,250100  
Kec. Demta,250120  ,250100  
Kec. Ebungfau,250129  ,250100  
Kec. Sentani Barat,250122  ,250100  
Kec. Sentani Timur,250124  ,250100  
Kec. Unurum Guay,250118  ,250100  
Kec. Waibu,250128  ,250100  
Kec. Yapsi,250126  ,250100  
Kec. Yokari,250130  ,250100  
Kec. Sentani,250123  ,250100  
Kec. Depapre,250121  ,250100  
Kec. Gresi Selatan,250132  ,250100  
Kec. Batang Tuaka,090508  ,090500  
Kec. Concong,090518  ,090500  
Kec. Enok,090503  ,090500  
Kec. Gaung,090510  ,090500  
Kec. Gaung Anak Serka,090509  ,090500  
Kec. Kateman,090512  ,090500  
Kec. Kempas,090519  ,090500  
Kec. Kemuning,090513  ,090500  
Kec. Pelangiran,090514  ,090500  
Kec. Pulau Burung,090515  ,090500  
Kec. Kuala Indragiri,090505  ,090500  
Kec. Tanah Merah,090504  ,090500  
Kec. Tembilahan Hulu,090517  ,090500  
Kec. Tempuling,090507  ,090500  
Kec. Tembilahan,090506  ,090500  
Kec. Reteh,090502  ,090500  
Kec. Mandah,090511  ,090500  
Kec. Keritang,090501  ,090500  
Kec. Sungai Batang,090520  ,090500  
Kec. Teluk Belengkong,090516  ,090500  
Kec. Banjaran,021622  ,021600  
Kec. Bantarujeg,021602  ,021600  
Kec. Cigasong,021608  ,021600  
Kec. Cikijing,021603  ,021600  
Kec. Cingambul,021623  ,021600  
Kec. Dawuan,021615  ,021600  
Kec. Jatitujuh,021619  ,021600  
Kec. Lemahsugih,021601  ,021600  
Kec. Leuwimunding,021612  ,021600  
Kec. Ligung,021620  ,021600  
Kec. Maja,021606  ,021600  
Kec. Majalengka,021607  ,021600  
Kec. Malausma,021624  ,021600  
Kec. Palasah,021613  ,021600  
Kec. Rajagaluh,021610  ,021600  
Kec. Sindang,021625  ,021600  
Kec. Sindangwangi,021611  ,021600  
Kec. Kadipaten,021617  ,021600  
Kec. Kasokandel,021626  ,021600  
Kec. Talaga,021604  ,021600  
Kec. Kertajati,021618  ,021600  
Kec. Sumberjaya,021621  ,021600  
Kec. Jatiwangi,021614  ,021600  
Kec. Argapura,021605  ,021600  
Kec. Sukahaji,021609  ,021600  
Kec. Panyingkiran,021616  ,021600  
Kec. Blimbing,056104  ,056100  
Kec. Kedungkandang,056101  ,056100  
Kec. Klojen,056103  ,056100  
Kec. Sukun,056102  ,056100  
Kec. Lowokwaru,056105  ,056100  
Kec. Patani,270206  ,270200  
Kec. Patani Barat,270211  ,270200  
Kec. Patani Timur,270213  ,270200  
Kec. Patani Utara,270209  ,270200  
Kec. Pulau Gebe,270204  ,270200  
Kec. Weda,270203  ,270200  
Kec. Weda Selatan,270208  ,270200  
Kec. Weda Tengah,270210  ,270200  
Kec. Weda Timur,270212  ,270200  
Kec. Weda Utara,270207  ,270200  
Kec. Bakti Raja,071908  ,071900  
Kec. Dolok Sanggul,071904  ,071900  
Kec. Lintong Nihuta,071903  ,071900  
Kec. Onan Ganjang,071902  ,071900  
Kec. Pakkat,071901  ,071900  
Kec. Paranginan,071907  ,071900  
Kec. Parlilitan,071905  ,071900  
Kec. Pollung,071906  ,071900  
Kec. Sijamapolang,071909  ,071900  
Kec. Tarabintang,071910  ,071900  
Kec. Kabaena,200701  ,200700  
Kec. Kabaena Barat,200714  ,200700  
Kec. Kabaena Selatan,200713  ,200700  
Kec. Kabaena Utara,200715  ,200700  
Kec. Kep. Masaloka Raya,200717  ,200700  
Kec. Lantari Jaya,200721  ,200700  
Kec. Mata Usu,200722  ,200700  
Kec. Poleang,200703  ,200700  
Kec. Poleang Barat,200707  ,200700  
Kec. Poleang Tengah,200719  ,200700  
Kec. Poleang Tenggara,200712  ,200700  
Kec. Rarowatu,200706  ,200700  
Kec. Rarowatu Utara,200709  ,200700  
Kec. Rumbia,200705  ,200700  
Kec. Tontonunu,200720  ,200700  
Kec. Poleang Utara,200710  ,200700  
Kec. Poleang Timur,200704  ,200700  
Kec. Poleang Selatan,200711  ,200700  
Kec. Mataoleo,200708  ,200700  
Kec. Kabaena Timur,200702  ,200700  
Kec. Rumbia Tengah,200718  ,200700  
Kec. Kabaena Tengah,200716  ,200700  
Kec. Banyuasin III,110703  ,110700  
Kec. Betung,110704  ,110700  
Kec. Karang Agung Ilir,110721  ,110700  
Kec. Makarti Jaya,110705  ,110700  
Kec. Muara Padang,110711  ,110700  
Kec. Muara Sugihan,110713  ,110700  
Kec. Muara Telang,110710  ,110700  
Kec. Air Kumbang,110720  ,110700  
Kec. Air Salek,110714  ,110700  
Kec. Banyuasin I,110706  ,110700  
Kec. Rambutan,110709  ,110700  
Kec. Rantau Bayur,110701  ,110700  
Kec. Selat Penuguan,110722  ,110700  
Kec. Sembawa,110718  ,110700  
Kec. Suak Tapeh,110716  ,110700  
Kec. Tanjung Lago,110712  ,110700  
Kec. Talang Kelapa,110702  ,110700  
Kec. Tungkal Ilir,110715  ,110700  
Kec. Pulau Rimau,110717  ,110700  
Kec. Sumber Marga Telang,110719  ,110700  
Kec. Banyuasin II,110707  ,110700  
Kec. Kalawat,170608  ,170600  
Kec. Kauditan,170601  ,170600  
Kec. Kema,170606  ,170600  
Kec. Likupang Barat,170607  ,170600  
Kec. Likupang Selatan,170610  ,170600  
Kec. Likupang Timur,170605  ,170600  
Kec. Talawaan,170609  ,170600  
Kec. Wori,170604  ,170600  
Kec. Airmadidi,170602  ,170600  
Kec. Dimembe,170603  ,170600  
Kec. Bendungan,051713  ,051700  
Kec. Dongko,051705  ,051700  
Kec. Durenan,051709  ,051700  
Kec. Gandusari,051708  ,051700  
Kec. Kampak,051704  ,051700  
Kec. Karangan,051707  ,051700  
Kec. Munjungan,051702  ,051700  
Kec. Panggul,051701  ,051700  
Kec. Pogalan,051710  ,051700  
Kec. Pule,051706  ,051700  
Kec. Suruh,051714  ,051700  
Kec. Trenggalek,051711  ,051700  
Kec. Tugu,051712  ,051700  
Kec. Watulimo,051703  ,051700  
Kec. Kotamobagu Selatan,176304  ,176300  
Kec. Kotamobagu Timur,176302  ,176300  
Kec. Kotamobagu Utara,176303  ,176300  
Kec. Kotamobagu Barat,176301  ,176300  
Kec. Atsy,251503  ,251500  
Kec. Agats,251506  ,251500  
Kec. Fayit,251502  ,251500  
Kec. Akat,251505  ,251500  
Kec. Sawaerma,251507  ,251500  
Kec. Suator,251504  ,251500  
Kec. Pantai Kasuari,251501  ,251500  
Kec. Safan,251509  ,251500  
Kec. Joerat,251511  ,251500  
Kec. Ayip,251514  ,251500  
Kec. Sirets,251510  ,251500  
Kec. Galela,270404  ,270400  
Kec. Galela Barat,270414  ,270400  
Kec. Galela Selatan,270415  ,270400  
Kec. Galela Utara,270416  ,270400  
Kec. Kao,270403  ,270400  
Kec. Kao Barat,270421  ,270400  
Kec. Kao Teluk,270422  ,270400  
Kec. Kao Utara,270420  ,270400  
Kec. Loloda Kepulauan,270419  ,270400  
Kec. Malifut,270409  ,270400  
Kec. Tobelo,270401  ,270400  
Kec. Tobelo Barat,270413  ,270400  
Kec. Tobelo Selatan,270402  ,270400  
Kec. Tobelo Tengah,270411  ,270400  
Kec. Tobelo Timur,270412  ,270400  
Kec. Tobelo Utara,270410  ,270400  
Kec. Loloda Utara,270408  ,270400  
Kec. Banggai,181119  ,181100  
KEC. BANGGAI SELATAN,181115  ,181100  
KEC. BANGGAI TENGAH,181116  ,181100  
Kec. Banggai Utara,181120  ,181100  
KEC. BANGKURUNG,181113  ,181100  
KEC. BOKAN KEPULAUAN,181112  ,181100  
KEC. LABOBO ,181114  ,181100  
Kec. Sukajaya,066001  ,066000  
Kec. Sukakarya,066002  ,066000  
Kec. Bandar,032502  ,032500  
Kec. Banyuputih,032513  ,032500  
Kec. Batang,032511  ,032500  
Kec. Bawang,032505  ,032500  
Kec. Blado,032503  ,032500  
Kec. Kandeman,032515  ,032500  
Kec. Limpung,032508  ,032500  
Kec. Pecalungan,032514  ,032500  
Kec. Reban,032504  ,032500  
Kec. Subah,032509  ,032500  
Kec. Tulis,032510  ,032500  
Kec. Warungasem,032512  ,032500  
Kec. Wonotunggal,032501  ,032500  
Kec. Gringsing,032507  ,032500  
Kec. Tersono,032506  ,032500  
Kec. Arjasari,020815  ,020800  
Kec. Rancabali,020829  ,020800  
Kec. Ciwidey,020801  ,020800  
Kec. Kutawaringin,020833  ,020800  
Kec. Cilengkrang,020825  ,020800  
Kec. Pasirjambu,020802  ,020800  
Kec. Ciparay,020813  ,020800  
Kec. Nagreg,020830  ,020800  
Kec. Baleendah,020814  ,020800  
Kec. Cimenyan,020826  ,020800  
Kec. Kertasari,020805  ,020800  
Kec. Cileunyi,020824  ,020800  
Kec. Bojongsoang,020823  ,020800  
